Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,msi_mean_pred_1,msi_mean_pred_2,msi_mean_pred_3,msi_mean_pred_4,msi_mean_pred_5,msi_mean_pred_6
129,2022-05-21,4,0.3353615204502537,0.2186621697582911,0.4504084014002333,-0.1338143602647319,-0.2412451361867704,-0.0351251698039976,1.3140730221424357,1.0728077232502011,1.635897435897436,0.3289224208564956,0.2470725995316159,0.4100964265456608,1.4841739506229248,0.8320493066255779,2.328258447827701,-0.3289224208564956,-0.4100964265456608,-0.2470725995316159,65,1.3748941182253107,1.3157961648176526,1.3276051756608225,1.3755970105274598,1.385943042232237,1.3354390240224578
121,2022-05-26,4,0.3568020187841473,0.216887417218543,0.4896093100581878,-0.0779017961268132,-0.2202455524931095,0.1697430329352153,1.1816528792777234,0.7097772277227723,1.5649100257069408,0.313242932251139,0.1547075902115305,0.4202020202020202,1.3526084598650994,-211.0,72.65625,-0.313242932251139,-0.4202020202020202,-0.1547075902115305,70,1.3523431480291124,1.2758609412075905,1.2880426107032759,1.3291701839538246,1.3117559263651088,1.1951196169150737
125,2022-05-31,4,0.4292268604799011,0.2898852971845672,0.5404595404595405,-0.0603593867538387,-0.1740721380031364,0.0488012242815847,1.1348774774939474,0.9069390402075228,1.4215189873417722,0.3921637905782362,0.3098434004474273,0.4645522388059701,2.0765611080230992,1.1716101694915255,3.1396713615023475,-0.3921637905782362,-0.4645522388059701,-0.3098434004474273,75,1.329792177832914,1.2369433469478068,1.2492804706032636,1.2825502612079704,1.2387612361511442,1.0686568852080205
119,2022-06-05,4,0.5137203369742289,0.3618890719384953,0.6405114063675107,-0.0297430255314363,-0.1462946817785527,0.0923206751054852,1.0670574169483655,0.830964153275649,1.3427287581699343,0.4652954127516764,0.3770127706829539,0.5463137996219282,1.7961399452594533,1.1202866936740417,2.5051953449709057,-0.4652954127516764,-0.5463137996219282,-0.3770127706829539,80,1.3072412076367157,1.199043382038302,1.2113316675642003,1.2359983016201086,1.1680400237936541,0.9588520340331659
122,2022-06-10,4,0.4667326203018183,0.3298153034300791,0.5647766867279063,-0.0621524033377646,-0.1930073234112922,0.0336713995943204,1.138395145189038,0.934850863422292,1.4783372365339578,0.4274753511575715,0.3302180685358255,0.4959247648902821,1.4543536610493886,0.9289392378990732,1.946428571428572,-0.4274753511575715,-0.4959247648902821,-0.3302180685358255,85,1.2846902374405176,1.1621610464790755,1.1742091137895012,1.1897605921948087,1.1005059423230112,0.8673810275990661
120,2022-06-25,4,0.5440933487187308,0.3800192740122068,0.6331149493746278,0.0074678451226107,-0.1246673490276356,0.1016472478907191,0.9900430502958502,0.8154631655725748,1.284845650140318,0.4582324894944221,0.3698979591836734,0.5195729537366548,2.283822270532129,1.3196099674972914,2.975265017667845,-0.4582324894944221,-0.5195729537366548,-0.3698979591836734,100,1.2170373268519228,1.0576198159030665,1.0679280700857374,1.055174250055303,0.9238377781754659,0.7059703800060042
123,2022-06-30,4,0.5550128072972581,0.3523255813953488,0.6542523624235687,0.0297776535126958,-0.0801248699271592,0.1159019716233646,0.9464281222834164,0.7922721268163805,1.17420814479638,0.472815059356457,0.3674309229864785,0.5391776570985259,1.957968524398422,1.00631019594819,2.5055629728526925,-0.472815059356457,-0.5391776570985259,-0.3674309229864785,105,1.1944863566557244,1.0248079977449538,1.034239635402644,1.0123609648130563,0.8751503541532477,0.6872124143583243
118,2022-07-05,4,0.5548232174771477,0.3776867963152507,0.6409284699194695,0.0708375541339129,-0.0380918476326094,0.1622641509433962,0.8712424308272245,0.7207792207792207,1.07920059215396,0.4716155930847744,0.3750636132315522,0.5391459074733096,2.614831369859088,1.3447521865889212,3.402820355610055,-0.4716155930847744,-0.5391459074733096,-0.3750636132315522,110,1.171935386459526,0.9930138089371198,1.0014420110009898,0.9708717798715565,0.8320169256317382,0.6833009085827051
126,2022-07-10,4,0.5582106398567392,0.3609022556390977,0.652562417871222,0.064487403409427,-0.0365140205769618,0.1497764530551416,0.8821725825388351,0.7394685677252106,1.0757956448911223,0.4867717124032195,0.3876221498371335,0.5487743871935968,1.746187578851564,0.986784140969163,2.208132045088567,-0.4867717124032195,-0.5487743871935968,-0.3876221498371335,115,1.1493844162633278,0.9622372494795639,0.9695481090841889,0.9308643482815091,0.7945325028373236,0.6920557958448725
147,2022-07-30,4,0.6027916398633387,0.442643391521197,0.6829661472326706,0.1223948558204855,0.0028316270964931,0.2134831460674157,0.784842375171276,0.6481481481481481,0.9943527367506516,0.4975525104722192,0.4205033763044812,0.5528011898859693,1.9099148270348707,1.345146379044684,2.423593537083901,-0.4975525104722192,-0.5528011898859693,-0.4205033763044812,135,1.0591805354785349,0.8493073051521257,0.8512679703338244,0.7882881850524276,0.6994789640315808,0.8038825597670041
146,2022-08-04,4,0.5785992107383419,0.4599246906939214,0.6534329752452125,0.1166362078486196,0.0098146128680479,0.2127476313522825,0.7939158927250417,0.6491477272727273,0.980561555075594,0.487100892533796,0.4126582278481012,0.538866930171278,2.460078596580749,1.7797552836484984,3.1415478615071284,-0.487100892533796,-0.538866930171278,-0.4126582278481012,140,1.0366295652823365,0.8236188924459624,0.8240863638925171,0.7575372845826971,0.6882824486641157,0.8382375821990706
145,2022-08-09,4,0.6011382961377993,0.4835886214442013,0.7124802527646129,0.0968057719504066,-0.0036416605972323,0.2127540555659146,0.8266526500458522,0.6491389913899139,1.0073099415204678,0.5211150083397752,0.4574712643678161,0.5972495088408645,1.6809677972000818,1.1597938144329898,2.1471312917986625,-0.5211150083397752,-0.5972495088408645,-0.4574712643678161,145,1.0140785950861382,0.7989481090900774,0.7978859531565539,0.7289038369301339,0.6813994704418995,0.8703177933146122
143,2022-08-19,4,0.6337844587850933,0.4657666345226615,0.7259713701431493,0.1271003768719321,-0.0187217559715945,0.2422924153584263,0.7780842497796754,0.6099269183922046,1.0381578947368422,0.5363474195689076,0.4276768941765811,0.5992073321773594,2.1788145494152973,1.4250590086546029,2.763022441836525,-0.5363474195689076,-0.5992073321773594,-0.4276768941765811,155,0.9689766546937416,0.7526594304291431,0.7484803676143186,0.6781915148356653,0.6787001215945239,0.919538648023476
135,2022-08-19,4,0.6306199835530844,0.4718779790276454,0.7227621483375959,0.1269544898810507,-0.0085616438356164,0.2394366197183098,0.7782319656415817,0.6136363636363636,1.01727115716753,0.533189219913231,0.4327250231982679,0.595639246778989,2.21939336750038,1.4570251177394034,2.790771175726928,-0.533189219913231,-0.595639246778989,-0.4327250231982679,155,0.9689766546937416,0.7526594304291431,0.7484803676143186,0.6781915148356653,0.6787001215945239,0.919538648023476
144,2022-08-24,4,0.640422747200604,0.462738301559792,0.7410207939508506,0.1492064286968684,-0.0007892659826361,0.2708407871198569,0.7439925454534219,0.5737612612612613,1.0015797788309635,0.5497941734651797,0.4480983700314555,0.6175783076203833,2.328749690856896,1.6097266881028938,3.033615178387296,-0.5497941734651797,-0.6175783076203833,-0.4480983700314555,160,0.9464256844975434,0.7310415351240938,0.7253010172148759,0.6561768169592263,0.6818466835181827,0.9333275764265494
138,2022-09-13,4,0.6777733879903848,0.4002890173410404,0.7958354494667343,0.17058620283667,-0.1384752167148255,0.3318267419962335,0.7206418765094759,0.5016968325791855,1.321465428276574,0.5768513465019359,0.4033309196234612,0.6770215793217927,2.562548639218653,1.1335993918662106,3.225722468107264,-0.5768513465019359,-0.6770215793217927,-0.4033309196234612,180,0.8562218037127503,0.6547462474066805,0.6430411828412903,0.5904537979925183,0.7111838389387728,0.893079752987461
136,2022-09-23,4,0.7247435266961733,0.4588235294117647,0.8208955223880597,0.2193334164376366,-0.1119068934646374,0.3675460787856884,0.6507285620855521,0.4624735729386892,1.252016129032258,0.6172779109149925,0.4455373406193078,0.6971314209472982,2.884714613998401,1.5465223399355137,3.4772662281955964,-0.6172779109149925,-0.6971314209472982,-0.4455373406193078,190,0.8111198633203537,0.6227043796496445,0.608366576836818,0.5705640346150596,0.7277665225615948,0.8135328353461944
142,2022-10-03,4,0.7404983559142804,0.4729729729729729,0.837183224938327,0.2522658164269895,-0.0901502504173622,0.4017796030116358,0.6074870846318706,0.4267578125,1.198165137614679,0.6376926510721199,0.4504324683965403,0.7217318200924758,2.7525195905317976,1.551418439716312,3.4628770301624128,-0.6376926510721199,-0.7217318200924758,-0.4504324683965403,200,0.7660179229279571,0.594733029293723,0.5781332417903191,0.5586401624127203,0.7397391858813656,0.7017461537848817
137,2022-10-13,4,0.756667594907896,0.4924137931034483,0.8430472693896283,0.2546711267913177,-0.0843989769820971,0.391304347826087,0.6040080409768902,0.4375,1.1843575418994414,0.6576711500457233,0.4731109598366235,0.7366922234392114,2.574528951877324,1.4189189189189189,3.08930911814267,-0.6576711500457233,-0.7366922234392114,-0.4731109598366235,210,0.7209159825355607,0.5708321963389147,0.5524444753291129,0.5538752802010187,0.7433373729512631,0.5700782550655958
141,2022-10-28,4,0.7626779358506222,0.5743707093821511,0.8262125902992776,0.3005953980043975,0.0463878326996197,0.407979813909478,0.5428423914037066,0.4204749103942652,0.9113372093023256,0.6508667881042716,0.5223880597014925,0.7094017094017094,2.5955071793155744,1.6157064692629546,3.030357788218287,-0.6508667881042716,-0.7094017094017094,-0.5223880597014925,225,0.6532630719469659,0.5426131670337916,0.5226583552944901,0.5578043064526343,0.7269832138089569,0.37223425266842014
134,2022-11-27,4,0.7835320373003778,0.612629022465088,0.8555555555555555,0.3160039398932398,0.0832819247378161,0.420547458229648,0.5252554329329138,0.4079079079079079,0.8462414578587699,0.677492898138935,0.5668257756563246,0.7364620938628159,2.1595112054797885,1.366877971473851,2.544802867383513,-0.677492898138935,-0.7364620938628159,-0.5668257756563246,255,0.5179572507697761,0.5136511008810632,0.495853730129197,0.5875082839338513,0.608144198627059,0.20746366326318366
208,2022-12-22,4,0.7675050039156576,0.5773195876288659,0.8360037700282752,0.3259082224263452,0.1015505568901506,0.4227123901430294,0.5137354350863427,0.405765503875969,0.8156225218080888,0.646199023512405,0.5283687943262412,0.7111913357400722,2.6690299186318858,1.6419198895027622,3.2793800274671376,-0.646199023512405,-0.7111913357400722,-0.5283687943262412,280,0.4052023997887848,0.5175008528864479,0.5085480311837309,0.603558110797334,0.46970161911511354,0.4837985984623856
160,2022-12-27,4,0.7652847396343425,0.5364963503649635,0.8406905055487053,0.3120620727443295,0.0703306939916162,0.4339769845913789,0.5307634270191942,0.3947225244831338,0.8685813751087903,0.6525048576221693,0.5189416716776909,0.7266993693062369,2.0003039428836167,1.255,2.417009602194788,-0.6525048576221693,-0.7266993693062369,-0.5189416716776909,285,0.38265142959258647,0.5213236913383603,0.5150634547838662,0.6022594532300317,0.4487097123855506,0.5730776229604544
156,2023-01-16,4,0.7525558893687445,0.5724137931034483,0.8341744772891132,0.3094902381222686,0.0760845868759537,0.4201357051164496,0.5335045249449566,0.4083161157024793,0.8585899513776337,0.6439102440199709,0.5363881401617251,0.7196935556557008,1.917066019417756,1.242611153945001,2.306788331259505,-0.6439102440199709,-0.7196935556557008,-0.5363881401617251,305,0.29244754880779333,0.5467913386487944,0.5548107672623335,0.5701799043136551,0.44128415415499944,0.859715856916182
159,2023-02-05,4,0.6275957134985432,0.4267291910902696,0.7012750455373407,0.2673290287974344,0.0578048209688743,0.3758812615955473,0.5837950077469105,0.45361380798274,0.8907079646017699,0.5265166240597856,0.3988505747126437,0.5852193995381062,3.049335618095717,1.6821631878557874,4.125461254612547,-0.5265166240597856,-0.5852193995381062,-0.3988505747126437,325,0.2022436680230002,0.5885410555636835,0.6170748544294011,0.47552984211370103,0.6701784680242611,0.4619242058713553
