Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,msi_mean_pred_1,msi_mean_pred_2,msi_mean_pred_3,msi_mean_pred_4,msi_mean_pred_5,msi_mean_pred_6
115,2022-03-17,1,0.1212313158554768,0.064113238967527,0.2597239648682559,-0.2835977417672405,-0.5424873382104671,-0.0722031208674953,1.8135466285057933,1.1556442417331814,3.3714637146371462,0.1858935958517771,0.10062893081761,0.351278600269179,1.3283394623177087,-57.77777777777778,98.75,-0.1858935958517771,-0.351278600269179,-0.10062893081761,0,1.4693916477109685,1.9517862133162676,2.02772521210914,1.8709692842931158,1.8762911160188076,0.008729995542453819
119,2022-03-22,1,0.2086365096318306,0.1636784268363215,0.2620950778291964,-0.2983684753317109,-0.402846739490235,-0.1000535045478865,1.8560966530305831,1.2223543400713437,2.3492239467849223,0.3454896502162655,0.2662051604782882,0.4034188034188034,0.4347179994671402,0.3281810035842294,0.5634158665992925,-0.3454896502162655,-0.4034188034188034,-0.2662051604782882,5,1.4610198001349985,1.9024285100725005,1.964834527674629,1.859537640780607,1.862256846976969,0.5767522848935169
114,2022-03-27,1,0.1877912947103905,0.1311775472849298,0.2990418557740796,-0.3300491188574656,-0.5247261865250581,-0.0722863197551212,1.9969613234040715,1.1558375634517766,3.208100558659218,0.3516369763955258,0.2698863636363636,0.4399277326106594,0.3698896049898873,0.2591792656587472,0.6061212242448489,-0.3516369763955258,-0.4399277326106594,-0.2698863636363636,10,1.4526479525590288,1.8541107178709537,1.9038962222152838,1.8436974580583434,1.8443027953427846,1.0289504329941213
117,2022-04-01,1,0.180606501675558,0.0517176292940732,0.317516805061289,-0.2676084660841033,-0.3931598947676118,-0.0006708707902857,1.7518226444811973,1.001342642320086,2.295761078998073,0.280584291589603,0.1090638930163447,0.349534224382341,0.4670546760866542,-23.491379310344826,22.64423076923077,-0.280584291589603,-0.349534224382341,-0.1090638930163447,15,1.4442761049830588,1.8068328367116275,1.844886565881377,1.8238150969934994,1.8227439967839099,1.3800488170165501
116,2022-04-06,1,0.1950230056125309,0.1624927198602213,0.2627399073461284,-0.2272327379193182,-0.3079496574796877,-0.0327455919395466,1.5938241670862847,1.0677083333333333,1.889963167587477,0.2284327536992519,0.1275471698113207,0.2895639392454679,1.7692870013414517,-53.03030303030303,51.66666666666667,-0.2284327536992519,-0.2895639392454679,-0.1275471698113207,20,1.4359042574070888,1.7605948665945212,1.7877818288231835,1.8002467865723932,1.7978883776822097,1.6435336027737595
123,2022-04-11,1,0.2209789351822303,0.1647429171038824,0.3979959919839679,-0.281134293642978,-0.3644646924829157,-0.0481189851268591,1.7889419965016933,1.1011029411764706,2.1469534050179213,0.3367151537942062,0.2825806451612903,0.4313222079589217,0.4931496486534036,0.3420123565754634,1.1412535079513564,-0.3367151537942062,-0.4313222079589217,-0.2825806451612903,25,1.427532409831119,1.7153968075196357,1.7325582811909768,1.773338623900483,1.7700366757679478,1.8317168644546797
122,2022-04-16,1,0.2238573487796303,0.1598712446351931,0.3853727144866385,-0.2731038467547443,-0.3494584837545126,-0.0952782462057335,1.75842279378558,1.2106244175209693,2.074361820199778,0.3153781903021738,0.2636138613861386,0.3990554899645809,0.6713415273011555,0.4216185625353707,2.1341090018371096,-0.3153781903021738,-0.3990554899645809,-0.2636138613861386,30,1.419160562255149,1.6712386594869706,1.6791921931350315,1.7434265742023687,1.7394823607539738,1.9557991364710159
124,2022-05-11,1,0.2589699289301386,0.1841584158415841,0.3948296122209165,-0.2243117912144683,-0.3180150608225526,-0.124783695443184,1.583085231026595,1.2851493848857645,1.932616081540204,0.3153085880030732,0.2600926538716082,0.4014939309056956,0.8811366224486942,0.5522503879979307,1.9667477696674776,-0.3153085880030732,-0.4014939309056956,-0.2600926538716082,55,1.3773013243752996,1.46604658495695,1.4393931017588124,1.559857571519668,1.555924267826886,1.9364588477023394
121,2022-05-16,1,0.3099661754877997,0.1977935382190701,0.4969574036511156,-0.1644816378823634,-0.2848324514991182,0.043382756727073,1.404488871444187,0.916842105263158,1.7965474722564736,0.3596334635676672,0.2593206296603148,0.4406316428788339,1.0053511608183148,0.5270981019894809,2.298195631528965,-0.3596334635676672,-0.4406316428788339,-0.2593206296603148,60,1.3689294767993296,1.4281279031776068,1.396673444316189,1.5184100840528694,1.5149001291169946,1.8563866016501824
134,2022-05-21,1,0.3203182910327134,0.2138939670932358,0.4819277108433735,-0.14773622726639,-0.2798211745580166,0.0390778746134382,1.358736272045875,0.9247835497835498,1.7770880361173815,0.3342687932517199,0.2457420924574209,0.4101382488479262,1.2686808167998829,0.5987242679037402,2.940898345153664,-0.3342687932517199,-0.4101382488479262,-0.2457420924574209,65,1.3605576292233597,1.3912491324404843,1.3556451375017442,1.4760267734680346,1.473017494081539,1.764419091601614
135,2022-05-26,1,0.3425144065848619,0.2378924960085151,0.5086350974930363,-0.1398476646475792,-0.2760499033561764,0.0448261416003351,1.3360774931654216,0.9141940657578188,1.7626213592233009,0.3386995162271135,0.264968152866242,0.4236957581667479,1.947612046488033,0.8096246973365617,7.49384236453202,-0.3386995162271135,-0.4236957581667479,-0.264968152866242,70,1.35218578164739,1.3554102727455821,1.3162844514657537,1.4329625499428968,1.4305088311248246,1.6649282536165986
131,2022-05-31,1,0.3489141195551123,0.2295825771324864,0.5231053604436229,-0.1300883199398097,-0.2357043235704323,0.0455887176123319,1.30716666853455,0.9127979924717692,1.6167883211678833,0.3602522973086143,0.2807183364839319,0.4539038376709307,1.23931167197807,0.6774028629856852,2.1556769410846663,-0.3602522973086143,-0.4539038376709307,-0.2807183364839319,75,1.34381393407142,1.3206113240929003,1.2785676563584905,1.3894621917743313,1.3875986263414326,1.5616668956170066
132,2022-06-05,1,0.3611262453735528,0.2210526315789473,0.5485714285714286,-0.1358529117864716,-0.2440484883890755,0.0373800860072775,1.322437861686356,0.9279336734693876,1.6456723338485315,0.3860071455259363,0.3044822256568779,0.4937988056959118,1.077147920700272,0.5612244897959183,1.7948936170212764,-0.3860071455259363,-0.4937988056959118,-0.3044822256568779,80,1.33544208649545,1.2868522864824388,1.2424710223302284,1.3457603453783544,1.3445033041504102,1.4578155703485196
120,2022-06-10,1,0.3513490949940031,0.1988636363636363,0.5748987854251012,-0.1616601402678245,-0.2731369708675358,0.0173259235044132,1.3933691614257344,0.9659383033419024,1.7515500442869796,0.3832882779991245,0.275,0.5193798449612403,0.9726042313140066,0.5240529862886358,1.6605759391901769,-0.3832882779991245,-0.5193798449612403,-0.275,85,1.3270702389194802,1.2541331599141976,1.2079708195312429,1.302081525290124,1.3014311479294578,1.3560278804540298
133,2022-06-20,1,0.3428253718661379,0.2358870967741935,0.5499124343257443,-0.0828032509035636,-0.1732851985559566,0.1202781729097518,1.1841146735427834,0.7852708803611738,1.4192139737991267,0.3417753138491229,0.2829099307159353,0.4622057001239157,1.4167768379611465,0.8213408213408213,2.504332755632582,-0.3417753138491229,-0.4622057001239157,-0.2829099307159353,95,1.3103265437675404,1.1918146399043763,1.1436647882221942,1.2156403627732442,1.216148285506959,1.166883922065609
130,2022-06-30,1,0.4010032527894965,0.2265943012211669,0.7074130767548655,-0.1300333496585058,-0.248086192231358,0.1581133194897656,1.307985357920928,0.7269467213114754,1.659879336349925,0.4077146484889188,0.3019683149303888,0.5799835931091059,1.2448307935324388,0.6698450536352801,2.4875,-0.4077146484889188,-0.5799835931091059,-0.3019683149303888,105,1.2935828486156005,1.1336557640634368,1.085459723633537,1.1317321828877889,1.133250469367744,1.006547655353307
128,2022-07-10,1,0.4485849108600673,0.2637707120465741,0.689037098791163,-0.0653467647928332,-0.1956552808346434,0.1827300479720889,1.1478228013373135,0.6910029498525073,1.4864960909737028,0.4386675600940902,0.3182389937106918,0.5699341340565672,1.3871783993424984,0.7963540417366275,2.207532051282051,-0.4386675600940902,-0.5699341340565672,-0.3182389937106918,115,1.2768391534636607,1.0796565323913787,1.0331657869674635,1.0517883542041215,1.0541027937320975,0.8815366330051386
139,2022-07-20,1,0.4351662241554876,0.3062848050914876,0.5738963531669866,-0.0002437384129692,-0.0851915380217267,0.1675921970667805,1.003415114515648,0.7129268292682926,1.18625,0.4100022733669925,0.3328,0.4925373134328358,1.83525451138578,1.1594422552288572,2.9877709838799333,-0.4100022733669925,-0.4925373134328358,-0.3328,125,1.260095458311721,1.0298169448882022,0.9865931394261656,0.9770781351988715,0.9799324770407958,0.7937471394698683
140,2022-07-30,1,0.6031127369568783,0.4614981665793609,0.7168494516450648,0.061271349428814,-0.0906564779437304,0.2522654194679918,0.8888344105131528,0.5971055088702147,1.19938884644767,0.5292882763380669,0.4616832481849959,0.5892939547761883,1.8760586640577768,1.2455817899052737,2.3829939264022864,-0.5292882763380669,-0.5892939547761883,-0.4616832481849959,135,1.243351763159781,0.984137001553907,0.9455519422118366,0.9087086742549335,0.9118263222491181,0.7415276600679839
143,2022-08-04,1,0.5877352595248375,0.4544055405925356,0.7097670442402223,0.066140716206454,-0.0656324582338902,0.2566662454189308,0.880064438985626,0.5915124698310539,1.140485312899106,0.5223025369646669,0.4543778801843318,0.5904572564612326,2.271757924267378,1.4619955434513492,3.0610274237157205,-0.5223025369646669,-0.5904572564612326,-0.4543778801843318,140,1.2349799155838113,0.9628568964500901,0.9270463128529705,0.8772033849468558,0.8803479116240774,0.7275120136544686
137,2022-08-09,1,0.6265560395950968,0.4506982649174778,0.7518939393939394,0.0707378724067779,-0.0801925950522995,0.2585556278464541,0.8720822436953687,0.5891232423490488,1.1743682310469314,0.5541864996718376,0.4563617245005257,0.6257309941520468,1.853727107453476,1.127700127064803,2.375875238701464,-0.5541864996718376,-0.6257309941520468,-0.4563617245005257,145,1.2266080680078413,0.9426167023884935,0.9098523565266685,0.8476250096614685,0.8507281771208604,0.7206520052390708
150,2022-08-24,1,0.6912036901710985,0.5148619957537155,0.7775974025974026,0.1696549125256738,0.0006317119393556,0.2991653243520281,0.7133085934683561,0.5394499549143372,0.9987373737373736,0.5926516814673081,0.4849115504682622,0.671222755818249,2.4639658609385098,1.7483777937995673,3.089908256880734,-0.5926516814673081,-0.671222755818249,-0.4849115504682622,160,1.2014925252799316,0.8881355864570258,0.8659032272458886,0.7713287093771493,0.7739269656756742,0.7348672951188604
148,2022-09-08,1,0.7487575011848738,0.5620875824835033,0.8350515463917526,0.2652789349841907,0.0654664484451718,0.3929033184887229,0.5825684797702114,0.4358498349834983,0.8771121351766513,0.6397831469204585,0.542654028436019,0.703416149068323,1.9272639944260288,1.2791808873720136,2.290394225430316,-0.6397831469204585,-0.703416149068323,-0.542654028436019,175,1.1763769825520218,0.8430136699055417,0.8329048806680532,0.7151075254695092,0.7167226156565814,0.7828319223934486
151,2022-09-13,1,0.7351752012742456,0.5605057194461168,0.8258258258258259,0.2309811269117989,0.0369181380417335,0.3499543934326543,0.6271637106147556,0.4815315315315315,0.9287925696594428,0.6187139954969921,0.509170305676856,0.69301214413697,2.495386416866152,1.6943341753879464,2.9662777688988333,-0.6187139954969921,-0.69301214413697,-0.509170305676856,180,1.168005134976052,0.8300528531394878,0.8242281997773748,0.701048565366862,0.7022563087233481,0.8022429021223871
